Date,EEM,GLD,SPY
2025-06-03,44.87681579589844,308.9100036621094,590.9436645507812
2025-06-04,45.43338394165039,310.8999938964844,590.7849731445312
2025-06-05,45.667728424072266,309.3299865722656,587.9298095703125
2025-06-06,45.81419372558594,305.17999267578125,593.96728515625
2025-06-09,46.20476531982422,306.6199951171875,594.5026245117188
2025-06-10,46.46840286254883,306.7099914550781,597.873291015625
2025-06-11,46.663692474365234,308.3699951171875,596.1681518554688
2025-06-12,46.74180221557617,312.20001220703125,598.5374755859375
2025-06-13,45.999717712402344,316.2900085449219,591.8457641601562
2025-06-16,46.56364440917969,311.7799987792969,597.4766845703125
2025-06-17,45.952392578125,311.94000244140625,592.3711547851562
2025-06-18,45.94253158569336,310.260009765625,592.281982421875
2025-06-20,45.67634582519531,310.1300048828125,590.8909301757812
2025-06-23,46.05097961425781,311.0799865722656,596.7274780273438
2025-06-24,47.2439079284668,306.19000244140625,603.3196411132812
2025-06-25,47.28334426879883,307.1199951171875,603.65771484375
2025-06-26,47.59883117675781,306.7799987792969,608.380615234375
2025-06-27,47.4115104675293,301.2200012207031,611.4032592773438
2025-06-30,47.55939865112305,304.8299865722656,614.3265380859375
2025-07-01,47.648128509521484,307.54998779296875,614.127685546875
2025-07-02,47.85516357421875,309.25,616.9116821289062
2025-07-03,48.07205581665039,307.1400146484375,621.7738037109375
2025-07-07,47.39179229736328,307.3699951171875,617.140380859375
2025-07-08,47.68756103515625,304.1600036621094,616.8023681640625
2025-07-09,47.60869216918945,305.5199890136719,620.5010986328125
2025-07-10,47.736854553222656,306.20001220703125,622.2510986328125
2025-07-11,47.5791130065918,309.1400146484375,620.0635986328125
2025-07-14,47.648128509521484,308.010009765625,621.2467651367188
2025-07-15,47.993186950683594,306.7300109863281,618.592041015625
2025-07-16,48.21994400024414,308.260009765625,620.66015625
2025-07-17,48.49599075317383,307.5899963378906,624.4583740234375
2025-07-18,48.38754653930664,308.3900146484375,624.0010375976562
2025-07-21,48.70302963256836,313.1300048828125,625.1842651367188
2025-07-22,48.73260498046875,316.1000061035156,625.2737426757812
2025-07-23,49.22555160522461,312.17999267578125,630.59326171875
